datetime,baseCurrency,termCurrency,normalRate
2026-04-27T23:50:48Z,USD,BDT,122.2457000000
2026-04-28T02:37:25Z,USD,BDT,122.2457000000
2026-04-28T05:56:09Z,USD,BDT,122.2457000000
2026-04-28T08:23:53Z,USD,BDT,122.2457000000
2026-04-28T10:30:33Z,USD,BDT,122.2457000000
2026-04-28T12:22:12Z,USD,BDT,122.2457000000
2026-04-28T17:10:01Z,USD,BDT,122.2457000000
2026-04-28T19:04:42Z,USD,BDT,122.2457000000
2026-04-28T20:46:27Z,USD,BDT,122.2457000000
2026-04-28T21:54:08Z,USD,BDT,122.2457000000
2026-04-28T22:54:11Z,USD,BDT,122.2457000000
2026-04-28T23:52:37Z,USD,BDT,122.2457000000
2026-04-29T02:37:30Z,USD,BDT,122.2457000000
2026-04-29T05:51:10Z,USD,BDT,122.2457000000
2026-04-29T08:10:46Z,USD,BDT,122.2457000000
2026-04-29T10:23:08Z,USD,BDT,122.2457000000
2026-04-29T11:58:26Z,USD,BDT,122.2457000000
2026-04-29T14:10:53Z,USD,BDT,122.2457000000
2026-04-29T16:11:26Z,USD,BDT,122.2457000000
2026-04-29T17:55:30Z,USD,BDT,122.2457000000
2026-04-29T19:20:50Z,USD,BDT,122.2457000000
2026-04-29T20:38:43Z,USD,BDT,122.2457000000
2026-04-29T21:56:19Z,USD,BDT,122.2457000000
2026-04-29T22:56:17Z,USD,BDT,122.2457000000
2026-04-29T23:54:11Z,USD,BDT,122.2457000000
2026-04-30T02:38:33Z,USD,BDT,122.2457000000
2026-04-30T05:55:32Z,USD,BDT,122.2457000000
2026-04-30T08:15:55Z,USD,BDT,122.2457000000
2026-04-30T10:23:25Z,USD,BDT,122.2457000000
2026-04-30T11:57:38Z,USD,BDT,122.2457000000
2026-04-30T14:04:10Z,USD,BDT,122.2457000000
2026-04-30T15:58:56Z,USD,BDT,122.2457000000
2026-04-30T17:26:22Z,USD,BDT,122.2457000000
2026-04-30T18:51:41Z,USD,BDT,122.2457000000
2026-04-30T20:07:19Z,USD,BDT,122.2457000000
2026-04-30T21:32:03Z,USD,BDT,122.2457000000
2026-04-30T22:51:01Z,USD,BDT,122.2457000000
2026-04-30T23:50:05Z,USD,BDT,122.2457000000
