datetime,baseCurrency,termCurrency,normalRate
2026-08-21T17:54:36Z,USD,BDT,121.5890000000
2026-08-21T18:30:05Z,USD,BDT,121.5890000000
2026-08-21T19:07:23Z,USD,BDT,121.5890000000
2026-08-21T19:46:36Z,USD,BDT,121.5890000000
2026-08-21T20:20:19Z,USD,BDT,121.5890000000
2026-08-21T20:48:05Z,USD,BDT,121.5890000000
2026-08-21T21:24:28Z,USD,BDT,121.5890000000
2026-08-21T21:47:32Z,USD,BDT,121.5890000000
2026-08-21T22:18:57Z,USD,BDT,121.5890000000
2026-08-21T22:49:01Z,USD,BDT,121.5890000000
2026-08-21T23:18:39Z,USD,BDT,121.5890000000
2026-08-21T23:47:05Z,USD,BDT,121.5890000000
2026-08-22T00:59:52Z,USD,BDT,121.5890000000
2026-08-22T02:17:59Z,USD,BDT,121.5890000000
2026-08-22T03:13:49Z,USD,BDT,121.5890000000
2026-08-22T04:04:03Z,USD,BDT,121.5890000000
2026-08-22T04:58:39Z,USD,BDT,121.5890000000
2026-08-22T05:32:00Z,USD,BDT,121.5890000000
2026-08-22T06:32:13Z,USD,BDT,121.5890000000
2026-08-22T07:27:25Z,USD,BDT,121.5890000000
2026-08-22T07:54:47Z,USD,BDT,121.5890000000
2026-08-22T08:23:28Z,USD,BDT,121.5890000000
2026-08-22T08:55:50Z,USD,BDT,121.5890000000
2026-08-22T09:24:00Z,USD,BDT,121.5890000000
2026-08-22T09:50:12Z,USD,BDT,121.5890000000
2026-08-22T10:18:00Z,USD,BDT,121.5890000000
2026-08-22T10:47:47Z,USD,BDT,121.5890000000
2026-08-22T11:16:41Z,USD,BDT,121.5890000000
2026-08-22T11:43:36Z,USD,BDT,121.5890000000
2026-08-22T12:30:06Z,USD,BDT,121.5890000000
2026-08-22T13:27:31Z,USD,BDT,121.5890000000
2026-08-22T13:52:39Z,USD,BDT,121.5890000000
2026-08-22T14:16:46Z,USD,BDT,121.5890000000
2026-08-22T14:45:56Z,USD,BDT,121.5890000000
2026-08-22T15:15:43Z,USD,BDT,121.5890000000
2026-08-22T15:44:24Z,USD,BDT,121.5890000000
2026-08-22T16:18:16Z,USD,BDT,121.5890000000
2026-08-22T16:47:57Z,USD,BDT,121.5890000000
2026-08-22T17:16:23Z,USD,BDT,121.5890000000
2026-08-22T17:44:01Z,USD,BDT,121.5890000000
2026-08-22T18:22:42Z,USD,BDT,121.5890000000
2026-08-22T18:56:38Z,USD,BDT,121.5890000000
2026-08-22T19:21:29Z,USD,BDT,121.5890000000
2026-08-22T19:44:27Z,USD,BDT,121.5890000000
2026-08-22T20:17:24Z,USD,BDT,121.5890000000
2026-08-22T20:47:04Z,USD,BDT,121.5890000000
2026-08-22T21:17:09Z,USD,BDT,121.5890000000
2026-08-22T21:44:10Z,USD,BDT,121.5890000000
2026-08-22T22:16:44Z,USD,BDT,121.5890000000
2026-08-22T22:46:12Z,USD,BDT,121.5890000000
2026-08-22T23:16:20Z,USD,BDT,121.5890000000
2026-08-22T23:43:23Z,USD,BDT,121.5890000000
2026-08-23T01:04:29Z,USD,BDT,121.5890000000
2026-08-23T02:42:20Z,USD,BDT,121.5890000000
2026-08-23T03:46:13Z,USD,BDT,121.5890000000
2026-08-23T04:31:51Z,USD,BDT,121.5890000000
2026-08-23T05:24:24Z,USD,BDT,121.5890000000
2026-08-23T05:53:24Z,USD,BDT,121.5890000000
2026-08-23T06:33:38Z,USD,BDT,121.5890000000
2026-08-23T07:29:22Z,USD,BDT,121.5890000000
2026-08-23T07:57:25Z,USD,BDT,121.5890000000
2026-08-23T08:31:48Z,USD,BDT,121.5890000000
2026-08-23T09:22:41Z,USD,BDT,121.5890000000
2026-08-23T09:50:56Z,USD,BDT,121.5890000000
2026-08-23T10:18:49Z,USD,BDT,121.5890000000
2026-08-23T10:48:31Z,USD,BDT,121.5890000000
2026-08-23T11:16:37Z,USD,BDT,121.5890000000
2026-08-23T11:43:47Z,USD,BDT,121.5890000000
2026-08-23T12:31:00Z,USD,BDT,121.5890000000
2026-08-23T13:27:53Z,USD,BDT,121.5890000000
2026-08-23T13:54:33Z,USD,BDT,121.5890000000
2026-08-23T14:18:16Z,USD,BDT,121.5890000000
2026-08-23T14:47:43Z,USD,BDT,121.5890000000
2026-08-23T15:17:31Z,USD,BDT,121.5890000000
2026-08-23T15:45:24Z,USD,BDT,121.5890000000
2026-08-23T16:18:52Z,USD,BDT,121.5890000000
2026-08-23T16:49:37Z,USD,BDT,121.5890000000
2026-08-23T17:16:05Z,USD,BDT,121.5890000000
2026-08-23T17:43:56Z,USD,BDT,121.5890000000
2026-08-23T18:22:02Z,USD,BDT,121.5890000000
2026-08-23T18:56:00Z,USD,BDT,121.5890000000
2026-08-23T19:20:10Z,USD,BDT,121.5890000000
2026-08-23T19:43:58Z,USD,BDT,121.5890000000
2026-08-23T20:16:54Z,USD,BDT,121.5890000000
2026-08-23T20:46:54Z,USD,BDT,121.5890000000
2026-08-23T21:16:26Z,USD,BDT,121.5890000000
2026-08-23T21:43:41Z,USD,BDT,121.5890000000
2026-08-23T22:16:53Z,USD,BDT,121.5890000000
2026-08-23T22:46:13Z,USD,BDT,121.5890000000
2026-08-23T23:16:27Z,USD,BDT,121.5890000000
2026-08-23T23:43:54Z,USD,BDT,121.5890000000
2026-08-24T01:02:31Z,USD,BDT,121.5890000000
2026-08-24T02:42:36Z,USD,BDT,121.5890000000
2026-08-24T03:50:40Z,USD,BDT,121.5890000000
2026-08-24T04:39:30Z,USD,BDT,121.5890000000
2026-08-24T05:33:50Z,USD,BDT,121.5890000000
2026-08-24T06:49:48Z,USD,BDT,121.5890000000
2026-08-24T07:54:01Z,USD,BDT,121.5890000000
2026-08-24T08:42:15Z,USD,BDT,121.5890000000
2026-08-24T09:41:37Z,USD,BDT,121.7880000000
2026-08-24T10:32:57Z,USD,BDT,121.7880000000
2026-08-24T11:23:05Z,USD,BDT,121.7880000000
2026-08-24T11:52:35Z,USD,BDT,121.7880000000
2026-08-24T12:40:10Z,USD,BDT,121.7880000000
2026-08-24T13:46:46Z,USD,BDT,121.7880000000
2026-08-24T14:36:43Z,USD,BDT,121.7880000000
2026-08-24T15:34:22Z,USD,BDT,121.7880000000
2026-08-24T16:31:39Z,USD,BDT,121.7880000000
2026-08-24T17:26:18Z,USD,BDT,121.7880000000
2026-08-24T17:57:01Z,USD,BDT,121.7880000000
2026-08-24T18:40:11Z,USD,BDT,121.7880000000
2026-08-24T19:25:00Z,USD,BDT,121.7880000000
2026-08-24T19:53:18Z,USD,BDT,121.7880000000
2026-08-24T20:24:30Z,USD,BDT,121.7880000000
2026-08-24T20:57:30Z,USD,BDT,121.7880000000
2026-08-24T21:31:21Z,USD,BDT,121.7880000000
2026-08-24T22:20:44Z,USD,BDT,121.7880000000
2026-08-24T22:51:52Z,USD,BDT,121.7880000000
2026-08-24T23:18:29Z,USD,BDT,121.7880000000
2026-08-24T23:45:00Z,USD,BDT,121.7880000000
2026-08-25T01:01:38Z,USD,BDT,121.7880000000
2026-08-25T02:36:06Z,USD,BDT,121.7880000000
2026-08-25T03:43:48Z,USD,BDT,121.7880000000
2026-08-25T04:33:55Z,USD,BDT,121.7880000000
2026-08-25T05:27:09Z,USD,BDT,121.7880000000
2026-08-25T05:57:58Z,USD,BDT,121.7880000000
2026-08-25T06:53:32Z,USD,BDT,121.7880000000
2026-08-25T07:39:46Z,USD,BDT,121.7880000000
2026-08-25T08:36:24Z,USD,BDT,121.7880000000
2026-08-25T09:30:33Z,USD,BDT,121.7880000000
2026-08-25T10:26:44Z,USD,BDT,121.9870000000
2026-08-25T10:59:10Z,USD,BDT,121.9870000000
2026-08-25T11:34:08Z,USD,BDT,121.9870000000
2026-08-25T12:38:51Z,USD,BDT,121.9870000000
2026-08-25T13:44:42Z,USD,BDT,121.9870000000
2026-08-25T14:39:49Z,USD,BDT,121.9870000000
2026-08-25T15:37:34Z,USD,BDT,121.9870000000
2026-08-25T16:31:24Z,USD,BDT,121.9870000000
2026-08-25T17:27:08Z,USD,BDT,121.9870000000
2026-08-25T17:55:52Z,USD,BDT,121.9870000000
2026-08-25T18:35:54Z,USD,BDT,121.9870000000
2026-08-25T19:27:06Z,USD,BDT,121.9870000000
2026-08-25T19:55:05Z,USD,BDT,121.9870000000
2026-08-25T20:23:16Z,USD,BDT,121.9870000000
2026-08-25T20:54:21Z,USD,BDT,121.9870000000
2026-08-25T21:22:50Z,USD,BDT,121.9870000000
2026-08-25T21:51:45Z,USD,BDT,121.9870000000
2026-08-25T22:21:32Z,USD,BDT,121.9870000000
2026-08-25T22:53:29Z,USD,BDT,121.9870000000
2026-08-25T23:20:49Z,USD,BDT,121.9870000000
2026-08-25T23:47:34Z,USD,BDT,121.9870000000
2026-08-26T01:03:23Z,USD,BDT,121.9870000000
2026-08-26T02:44:32Z,USD,BDT,121.9870000000
2026-08-26T03:50:12Z,USD,BDT,121.9870000000
2026-08-26T04:34:43Z,USD,BDT,121.9870000000
2026-08-26T05:30:03Z,USD,BDT,121.9870000000
2026-08-26T06:01:37Z,USD,BDT,121.9870000000
2026-08-26T07:24:09Z,USD,BDT,121.9870000000
2026-08-26T08:06:42Z,USD,BDT,121.9870000000
2026-08-26T09:09:57Z,USD,BDT,121.9870000000
2026-08-26T10:04:30Z,USD,BDT,121.9870000000
2026-08-26T10:59:53Z,USD,BDT,121.9870000000
2026-08-26T11:36:26Z,USD,BDT,121.9870000000
2026-08-26T12:42:11Z,USD,BDT,121.9870000000
2026-08-26T13:51:07Z,USD,BDT,121.9870000000
2026-08-26T14:38:57Z,USD,BDT,121.9870000000
2026-08-26T16:13:57Z,USD,BDT,121.9870000000
2026-08-26T18:12:03Z,USD,BDT,121.9870000000
2026-08-26T20:30:30Z,USD,BDT,121.9870000000
2026-08-27T00:24:21Z,USD,BDT,121.9870000000
2026-08-27T10:05:37Z,USD,BDT,121.9870000000
2026-08-27T20:39:02Z,USD,BDT,122.5342500000
2026-08-28T17:34:15Z,USD,BDT,122.5342500000
2026-08-29T01:25:06Z,USD,BDT,122.5342500000
2026-08-29T08:03:28Z,USD,BDT,122.5342500000
2026-08-29T13:55:01Z,USD,BDT,122.5342500000
2026-08-29T17:28:56Z,USD,BDT,122.5342500000
